item_id,applicability_score,text_hash,text
247,1.0,64e2f048462d69a15be191f07179c4a4a0f2cd2b9f7f198fe22bc47d5763b6f3,5 maneiras de usar o ChatGPT na preparação para o Enem 2025 O uso do ChatGPT pode ser uma alternativa prática para estudantes que se preparam para o Exame Nacional do Ensino Médio (ENEM). A fer... #INTELIGÊNCIA #ARTIFICIAL #ChatGPT #Enem #Estudar […] [Original post on fastcompanybrasil.com]
248,1.0,25243d43fd7c76fb3313996fa418b6a7deaaac2b5fb772fa94041f185f77faf6,"A Inteligência Artificial leva-nos a sermos mais ambiciosos na aprendizagem. Slides de amanhã, 2025/11/05, keynote no 4.º Congresso Internacional Inovação e Tecnologia no Ensino de Línguas (iTel2025): pt.slideshare.net/slideshow/a-..."
249,1.0,b024436f9a594ea9445ec5c6cac259d803ee9669d3ca6b7137a79016c62114c1,8 maneiras de usar a IA para aprender idiomas de graça O aprendizado de idiomas deixou de depender exclusivamente de cursos pagos. O avanço da Inteligência Artificial (IA) democratizou o ensino ... #INTELIGÊNCIA #ARTIFICIAL #aprender #IA #idiomas […] [Original post on fastcompanybrasil.com]
250,1.0,9ea401714583162fcbc960a9dd45843ea5ed76c3798e85efcac57aa001e7612b,"O novo relatório do InternetLab analisa impactos da difusão da inteligência artificial — em especial, tecnologias de reconhecimento facial — nas redes públicas de ensino. 👇"
251,1.0,2ffb81f0eb5cceb6a2a84fef25acb5d450ff279b759303b1b08d5f7f6fbf2b3e,"Coreia do Sul lançou programa de livros com IA para o ensino médio. Durou 4 meses… <URL> A Coreia do Sul apostou forte na inteligência artificial (IA) para revolucionar as suas salas de aula, investindo…"
252,1.0,0859f6fff1aac2fc6356b2c67102f0cea9016cae246859198dfd8b339a5de16d,youtu.be/gPxmgD0dUgE - Noiva unicórnio se casa com o Kenny de South Park. - 1 em cada 5 estudantes do ensino médio já teve um caso com uma Inteligência Artificial. - ⁠Universidade usa IA pra acusar alunos de usar… IA - ⁠Mulher joga 7 kg de glitter na casa do ex para se vingar de traição.
253,1.0,cd79d66a41e94b90dc2f19bc3762ca7b49c186720e92c8d588a47f32482c4e61,"Na sala de aula com minha nova aluna, a IA - Uso de ferramentas de Inteligência Artificial Generativa invade instituições de ensino públicas ou privadas, abre debate entre acadêmicos e leva jovens a terceirizar o ato de pensar | Intercept Brasil <URL>"
254,1.0,110dd36bd3a7ed1015b11c49ed3d50a80417b5d699da359dea1a026bd4256f7c,✨ Transforme o Ensino com AI: O Futuro dos Professores Está Aqui! 📝 A inteligência artificial está revolucionando o aprendizado! Descubra como o investimento em treinamento de professores está melhorando a qualidade do ensino e preparando os educadores para o futuro. Clique e saiba mais sobre essa
255,1.0,d145586aed37712556b21cf078033d7427b1c51655113d93f807f9013598937f,Deputado do MDB propõe ensino de inteligência artificial nas escolas brasileiras – Jovem Pan <URL> Posted into Notícias […]
256,1.0,33661111f2c4aaa6ae87d85708f2a094e23928a736297369779f70eb4d292572,"tô revendo a primeira temporada de Fundação! é o típico filme q me prende (acho q pq assistia Star Trek de tabela com meu pai!) tenho q ler os livros da Asimov. ano passado passei pros alunos do Ensino Médio ""Eu, Robô"" e ""Homem Bicentenário"" (pdf) a gente tava discutindo Inteligência Artificial..."
257,1.0,f31de16be236b911393abbbcd4a1949f6e2324b35fd72979bb7faf8f5ac11ce7,"Sete em cada dez estudantes do ensino médio já usam IA para pesquisas escolares. Na nossa coluna na <USER>, falamos sobre como o aumento do uso de inteligência artificial se torna um desafio para as escolas. Leia o artigo no nosso site! Acesse: educamidia.org.br/uso-de-ia-po..."
258,1.0,53fc384cf2719816a7ee13e61ebae93eaf1e48220fed9f7daa003220b107e15e,"Sete em cada dez alunos do Ensino Médio usam IA em pesquisas escolares. Reprodução / Freepik Sete em cada dez estudantes do Ensino Médio que usam internet já utilizam inteligência artificial generativa para fazer pesquisas escolares. Apesar da frequência, poucos recebem orientação sobre como […]"
259,1.0,6b6d5bd472a9f1c5ea6f2ed1d33c05d7e3f4a3c9fdb57dfba57d75c46981e919,"ESTUDO | Sete em cada dez estudantes brasileiros do ensino médio usuários da internet utilizam ferramentas de inteligência artificial (IA) generativa, como o ChatGPT e o Gemini, para realizar pesquisas escolares. Leia mais: rede98.com.br/noticias/bra..."
260,1.0,6ccc0ea250fffb01cb1e3491d3f58c2c053a85831ab74b92c57d5addcf9e877c,"jfborges.wordpress.com: O poder transformador da pergunta | Francesc Pujol Download &#124; Autor: Francesc Pujol &#124; Universidade de Navarra Este artigo analisa as implicações pedagógicas da irrupção da inteligência artificial generativa (IAGen) no ensino, que transformou profundamente a..."
261,1.0,c10fe88fc9c6dd824d611779286870652e7ccac3a0bc7131c0879a6120c40fdf,"Escola privada nos EUA substitui professores por inteligência artificial que serve como “guia” capaz de detectar o nível de conhecimento de cada aluno e fornecer ensino personalizado. Enquanto isso, Inteligência Artificial da Meta atrapalha aprendizado no interior da Colômbia. Entenda o caso:"
262,1.0,74b08caa4ec0d9d9cbaa00b86bc75cfefc2adac01a61239031e5ed21cd292eea,noticias.up.pt: FCUP lança novo mestrado em Ensino da Informática Novo curso pretende formar professores para levar às escolas conhecimento de excelência nas áreas de cibersegurança e inteligência artificial.. Candidaturas abrem a 8 de setembro. <URL>
263,1.0,d501c56344c5a659ae33aa4e376fba4080fcc7b3573ad7161009dc9ecd303223,"A primeira-dama Melania Trump anunciou o desafio da Inteligência Artificial Presidencial (IA), convidando estudantes e educadores do ensino fundamental e médio em toda a América para participar. “O desafio presidencial da IA ​​será o primeiro passo na <URL>"
264,1.0,50006280eb4c224ce5b179448c876de4435e9f37e32e0e95a37c1f9e4b04f316,➡️ Dinamarca: escolas permitirão que alunos usem IA nas provas de inglês Uso da inteligência artificial será permitido em caráter experimental em provas de inglês do ensino médio Leia: curt.link/ylKkK
265,1.0,29ae0059d89b1d08eaf3da43cbd20337e0093bda7ebf2d8629c86ddebd65a46f,A inteligência artificial é a aposta para modernizar ensino de Medicina no Porto
266,0.0,48d03d6407a34f562cfe2672edc41e3687f6d93209a0d1a7eef1ac08d69824d4,Vou incluir no meu currículo Treinador de Inteligência Artificial - Ain você ensina pessoas a usar IA? Me: - Ensino IAs a fazer arte (arte digital e arte de baguncita) - Aliás o GPT já me chama de Sméagol e eu o chamo de Frodo
267,1.0,543ca571aea9a81ab13bc5aedf29c63529426727cb0edf6c47b2a6b9613af353,"Como a IA está impactando a relação de confiança entre alunos e professores Muito se tem discutido sobre os impactos da IA generativa no ensino superior. Mas, apesar de haver um número cada ve... #INTELIGÊNCIA #ARTIFICIAL #Destaque #Elise #Silva #IA […] [Original post on fastcompanybrasil.com]"
268,1.0,e07776d2bc005dc7d02bf84c594dad9d427256d3f682a89f081fd3266042b3bb,"jfborges.wordpress.com: Protocolo e Política de Utilização da IA para Instituições de Ensino | Ignite Copilot Download &#124; Download .PT O documento apresenta um protocolo para a integração ética e eficaz da Inteligência Artificial (IA) em instituições de ensino, destacando o seu potencia..."
269,1.0,a21925ce36dc65ac87729d037e10750e5daf65a55e858d75894c1b7a5382e74e,IAedu: projeto quer democratizar o acesso a tecnologias de Inteligência Artificial no ensino superior
270,1.0,3be748df7b24c68f7b75e0b21582857835f2f9b6944d62d5ab8801a7fa17536b,"Em direto de Londres na RTP1 com o Ministro e a Ex-Ministra debati a minha fórmula para combater a pobreza e desigualdade e tornar 🇵🇹 um dos melhores sistemas de ensino do mundo: 1. Professores 2. Creches, sobretudo para os mais pobres 3. Tecnologia e Inteligência Artificial"
271,1.0,b1ad3266bb27dc33cfa9367831055994d5b0a8a6aa85746b75c874bda24983ed,"Como a Inteligência Artificial Está Redefinindo o Ensino de Ciência da Computação Com a IA ganhando espaço nas salas de aula, cursos de ciência da computação estão mudando o foco: menos código do zero, mais pensamento crítico e uso estratégico de ferramentas inteligentes. A tecnologia já virou…"
272,1.0,fef60f9255d73bccc5c36fc816c5352c15b52cec64cc394bf76fac1cebeae627,"Em reportagem da BBC Brasil, compartilho minhas reflexões como educadora sobre os desafios e dilemas do uso da inteligência artificial no ensino superior. Não se trata mais de decidir se vamos usar IA em sala de aula - ela já está entre nós <URL>"
273,1.0,bce86b31ae0738cfda7bfcb513fbffeaddc7c7f0fa4425291b8863148227ba54,"TEERÃ – A primeira fase da iniciativa Iran Digital, um programa nacional gratuito de treinamento em inteligência artificial (IA), foi lançada, visando dois milhões de estudantes do ensino fundamental e mil professores. <URL>"
274,1.0,965e89d884639c438a24dd8af6585c147c842a7e9d9daebe275185122efbaa5e,Plataforma integra animes e inteligência artificial no ensino de redação no IFMA Caxias Você sabe quantos países falam a língua portuguesa? Tome Ciência! portalpadrao.ufma.br/universidade...
275,1.0,2e2f8b88a2c8b4dc61bffad392432a39c8aa8d7e5d61706a359582baf59b454e,"Líder do Burkina Faso introduziu uma disciplina para alunos do ensino primário, que aprenderão codificação e IA (Inteligência Artificial) x.com/AfricanHub_/..."
276,1.0,9ca7f6e926c8112078f36a0b30d97ca57ab1690ef4427208fd87cadb2844ace0,Notícia ou propaganda? Como colocar geradores de lero lero que erram informações básicas pra corrigir provas pode ser bom pro ensino? Não existe NENHUMA garantia que uma inteligência artificial consiga corrigir adequadamente uma questão discursiva.
277,1.0,b5fa12c5e86f6a8effcb30f2513b808056c683091482ea9cfff6321a382643d9,satisfeito de ter discutido (em Artes) com todas as turmas do Ensino Médio (650 alunes/2023-2025) sobre inteligência artificial tema principal: criatividade e expressão humana através de linguagens artísticas diversas. pergunta principal: a máquina cria ou recebe um comando? as brigas q dava...
278,1.0,ce663903a11af291c44bf6a892ed92889273ec172ae226fb5eeb0fd84fe7bb57,"📰 Brics firma aliança inédita para impulsionar ensino técnico-profissionalizante Acordo internacional busca ampliar qualificação de jovens, promover desenvolvimento inclusivo e enfrentar desafios comuns; inteligência artificial e avaliação do ensino superior também entram na pauta."
279,0.0,7109b6657c05058756197c095d796fd7f277467bc74304b21c6ae72e47441fda,"Prezados(as), com satisfação, convidamos para leitura do dossiê v. 9 n. 1 (2025): INTELIGÊNCIA ARTIFICIAL NO ENSINO SUPERIOR: FORMAÇÃO, INVESTIGAÇÃO E PRÁTICAS PEDAGÓGICAS, na REvista Docência e cibercultura. <URL>"
280,1.0,6cd85a2c4f062cffa235e2626dfbbf4815f73e3f86ed21f55d156c8517ee1cf5,"O curso online “Inteligência Artificial Generativa aplicada às práticas de Ensino"" já está disponível na Plataforma NAU e é gratuito. Aqui: <URL>"
281,1.0,cc3778a46b190456bb1a8ca9ef2151cb50337f667682f86de57f22e33aef9c99,"Sobre o “não fala disso”: “(…) A partir de setembro, será implementado um ambicioso plano nacional que integra a inteligência artificial (IA) no ensino, atribuindo contas personalizadas de IA a milhares de alunos e professores.”. Está no artigo todo."
282,1.0,4229426679908be9d65701f171afc7be6dffc3307491cee0c8e2e4e95f6fe395,MEU DEUUUUS cadê o ministério público???? Vão usar nossas crianças pra alimentar inteligência artificial de bigtech gringa e ainda causar defasagem no ensino delas
283,1.0,9eaa8eb4870e55e130a503184a781b43e599f21366be3e55a23006c2549a8f0e,Politécnico de Santarém promove conferência internacional sobre inteligência artificial e alianças europeias no ensino superior Leia maisribatejo.pt #InteligênciaArtificial #EducaçãoEuropeia #ConferênciaInternacional #Tecnologia #TransformaçãoDigital
284,1.0,032270df59d190c978ccdacef49a70951600c406d4e0979f5bb3b4197d751a02,"Lei de Goiás propõe ensino em escolas públicas e open source para regulamentar IA no Brasil A lei de Goiás avança na regulamentação e ensino de inteligência artificial (IA) no Brasil, promovendo transparência, open source e sustentabilidade, e podendo servir de modelo para outros estados.…"
285,1.0,0aca04c60156a5825997df0a310ea51005fbee609f8eb311c9d79d52326ebf89,Conheça inteligência artificial brasileira que ajuda a melhorar desempenho de estudantes do ensino a distância
286,1.0,557c60e2b674c99d12684d753a7acf824acfaaa6149d4965fd948718004136b3,"Revolução da Inteligência Artificial Segundo Bill Gates: O Futuro do Ensino Bill Gates, renomado criador da Microsoft, aposta que a revolução da inteligência artificial está prestes a transformar nossas vidas. Segundo ele, as ferramentas de IA alcançarão níveis equivalentes ao dos professores…"
287,1.0,8856ba1722e33222ba23f749a22a6b1c6c1352c37b074aa70262b21ca8742f3e,"Ensino de Inteligência Artificial nos EUA: Um Movimento em Crescimento A crescente importância da inteligência artificial (IA) na sociedade moderna está impulsionando uma transformação no sistema educacional dos Estados Unidos. Liderados por um grupo de eminentes CEOs de tecnologia, um movimento…"
288,1.0,b8097cebbe70d8f552e348b81373e69a9edf45d8da452ba04ccd4cd8c6372e17,Ensino de Inteligência Artificial vai ser incluído no currículo dos alunos dos Emirados Árabes Unidos desde o jardim de infância
289,0.0,82972ad19ebdbfe8559b984fd3b1459cb7235c16c31e8f4be3f4fb1b4aae4286,"de repente lembrada do meu colega do ensino fundamental que em 2011 insultava as pessoas dizendo que elas tinham ""inteligência artificial"". um visionário"
290,1.0,54491bcb9c83e9990a7e399e1b0d6704462b487b9ecd5815660d924801cd086b,"é pior do que a gente imagina! bem pior! como eu sou tonto fui dar uma olhada no perfil da moça. ela dá cursos APRENDA A CRIAR IMAGENS DO ZERO UTILIZANDO A INTELIGÊNCIA ARTIFICIAL 🫠 ""Te ensino a criar artes e ter liberdade criativa!"" 🤡"
291,1.0,530b3d79ebead48011bd87da4b244fb55e0048204f1aae60d68a17352d0e582c,Plataforma de ensino lança curso sobre agentes de Inteligência Artificial Capacitação visa otimizar processos de empresas e profissionais em um mercado que já substitui equipes por inteligência artificial A Comunidade Sem Codar acaba de lançar um curso voltado para o desenvolvimento de Agentes de…
292,1.0,0bcad2a14a48390416a3334154dc67d39f40fd717e60f4135e8ad783390ab8ff,Tiago Baumfeld: A inteligência artificial no ensino médico: revolução ou ameaça silenciosa? <URL>
293,1.0,a97ab8f3803a95ea58e5c47e33b151e80570444744f28f7043f8e70b32e2c9d3,"assistindo um debate sobre ""inteligência artificial e futuro do ensino"" e ouvindo tanta merda saindo da boca de gente supostamente qualificada que sinceramente não sei como ainda tenho tantos problemas de autoestima"
294,1.0,babf39cbc435387fb0d40f9af93894e2d8ac2dca344fbac98c051c9b748f243d,OBIDOS.NET.BR - Encontro de Educadores destaca a Inteligência Artificial como aliada no ensino tinyurl.com/46tt6cs2
295,1.0,66712fd5c569868923444c37cb35b0daa8a8decaecd1edbdcaeff6397c65382d,"Corrida pelo futuro China inclui aulas obrigatórias de inteligência artificial desde o ensino fundamental Iniciativa de Pequim prevê ao menos 8 horas anuais de aulas práticas e teóricas em IA, <URL>"
